#{"t_start": 1744811708.0384393, "env_id": "footsteps-planning-any-obstacle-multigoal-v0"}
r,l,t
-8.579486,9,2793.274782
-35.068503,31,2793.421178
-70.348533,57,2793.855925
-49.291997,41,2794.486305
-49.127205,42,2795.00636
-29.470061,27,2795.522194
-42.193678,36,2795.750993
-50.60512,43,2796.150262
-42.904359,38,2796.65172
-60.886733,49,2797.112507
-56.440559,46,2797.717948
-22.370352,22,2798.194958
-51.797099,44,2798.508605
-43.235403,38,2798.88234
-46.560775,39,2799.154504
-53.026034,44,2799.491594
-29.009321,26,2800.018726
-40.818142,35,2800.33502
-34.680466,31,2800.61939
-71.219241,56,2800.866658
-50.130821,42,2801.261873
-9.401616,10,2801.524796
-72.367655,58,2801.651311
-27.38352,25,2802.025893
-58.743308,50,2802.347765
-28.949297,26,2802.943694
-38.869925,34,2803.195099
-8.399679,9,2803.436031
-49.475362,42,2803.544058
-45.460102,39,2803.909497
-29.132251,26,2804.333359
-27.655527,26,2804.647704
-26.606569,25,2804.98022
-34.857056,32,2805.271695
-46.309797,39,2805.654392
-54.478809,46,2806.127421
-16.864192,16,2806.617897
-48.921158,41,2806.843519
-18.845141,18,2807.265528
-23.488272,22,2807.477271
-23.077621,22,2807.763141
-30.034434,27,2808.025906
-7.327059,8,2808.306825
-28.776306,26,2808.431339
-50.849873,42,2808.813222
-29.017005,27,2809.274904
-63.696455,53,2809.633855
-40.677607,36,2810.233232
-21.869508,21,2810.643085
-59.24454,48,2810.930453
-66.064338,53,2811.388694
-44.381903,39,2811.957819
-54.98122,46,2812.281101
-31.723887,28,2812.717071
-32.41272,29,2813.044411
-54.749416,45,2813.40831
-22.983378,23,2813.942728
-9.610918,10,2814.18315
-10.285336,11,2814.298542
-32.824111,29,2814.483364
-13.876689,14,2814.840457
-33.867431,30,2815.028485
-25.531547,23,2815.362464
-72.057972,57,2815.679696
-57.052435,47,2816.368014
-53.328529,45,2816.905074
-31.870939,29,2817.397141
-31.99028,28,2817.733351
-67.956252,56,2818.122731
-53.418588,45,2818.79885
-47.256606,40,2819.303958
-46.737104,39,2819.751649
-8.533023,9,2820.164588
-36.664887,33,2820.310231
-31.935952,29,2820.681155
-31.560039,28,2821.022149
-21.49264,20,2821.342441
-15.353374,15,2821.561215
-23.979837,22,2821.741874
-25.941314,24,2822.003662
-36.515331,33,2822.32337
-37.190419,32,2822.709295
-44.659984,39,2823.085652
-31.807054,28,2823.501311
-56.252184,47,2823.894526
-46.053135,40,2824.423404
-38.021523,34,2824.882843
-26.409927,24,2825.242594
-28.050964,25,2825.491984
-31.197574,29,2825.792165
-53.783596,45,2826.15829
-41.436679,36,2826.585828
-20.236623,19,2826.837809
-39.511179,34,2826.99168
-57.93468,47,2827.247083
-46.485422,39,2827.597383
-21.475604,20,2827.98677
-49.070137,41,2828.251098
-27.568199,25,2828.732312
-21.8741,21,2829.016662
-49.505211,43,2829.328242
-36.466567,32,2829.718319
-18.099802,17,2829.981819
-44.196417,38,2830.210841
-24.179608,23,2830.653018
-21.484316,20,2830.92871
-65.452519,53,2831.23449
-24.300437,23,2831.79493
-8.266954,9,2832.065906
-56.242593,47,2832.229536
-21.330267,20,2832.822346
-68.598077,29,2833.031427
-54.509857,46,2833.270625
-48.751633,43,2833.714271
-14.011863,14,2834.170837
-73.116271,58,2834.350664
-20.722095,20,2834.817394
-29.459851,27,2835.058651
-33.096386,29,2835.309266
-53.808243,45,2835.648789
-49.2561,43,2836.205211
-27.873037,25,2836.663876
-62.075503,50,2837.000924
-94.271395,72,2837.613803
-20.117271,19,2838.414397
-52.056191,43,2838.71153
-29.098392,27,2839.185484
-19.048986,18,2839.483643
-24.315787,22,2839.717205
-21.817549,21,2839.967365
-26.753557,24,2840.21325
-44.062692,39,2840.510175
-26.593831,25,2840.984131
-65.678444,53,2841.336543
-79.258221,62,2842.085915
-32.891479,29,2842.828387
-39.910216,34,2843.2449
-31.17015,29,2843.548746
-9.445,10,2843.796925
-58.031122,49,2843.992492
-20.726843,20,2844.565734
-52.327031,45,2844.810656
-30.086086,27,2845.234743
-73.214378,59,2845.60333
-39.719068,35,2846.028949
-59.666225,50,2846.294982
-50.191771,42,2846.807558
-22.582264,21,2847.255562
-31.519358,28,2847.538033
-32.282875,29,2847.739228
-39.037416,35,2847.955834
-43.999416,38,2848.291944
-22.729992,21,2848.751831
-27.380733,25,2849.011638
-51.269175,43,2849.331286
-71.99182,57,2849.872972
-25.054934,23,2850.544925
-44.585248,39,2850.909432
-49.387914,43,2851.491244
-50.541621,43,2852.077176
-50.186882,42,2852.643153
-44.297374,38,2853.156987
-51.391801,43,2853.650756
-58.137823,48,2854.189586
-59.561236,29,2854.776558
-40.743183,35,2855.148497
-33.302803,30,2855.543628
-50.044445,43,2855.914234
-34.82338,31,2856.448252
-415.304463,73,2856.878968
-38.13439,34,2857.659896
-59.518216,49,2858.081377
-98.270577,90,2858.742073
-33.351287,23,2859.592252
-7.376175,8,2859.842788
-39.712826,35,2859.985385
-48.697778,42,2860.430027
-19.124988,18,2860.950396
-40.943449,35,2861.227859
-14.473215,15,2861.506178
-11.907507,12,2861.620761
-33.62089,30,2861.728482
-52.823986,45,2861.974315
-35.481216,31,2862.385687
-35.537381,31,2862.753038
-53.146595,45,2863.139009
-53.341914,45,2863.674247
-22.833361,21,2864.153641
-40.032747,36,2864.382414
-38.28523,33,2864.634002
-47.966411,41,2864.880545
-26.164344,24,2865.150978
-49.387992,41,2865.434046
-30.539924,28,2865.889384
-46.41185,39,2866.099906
-57.205882,47,2866.382584
-53.537154,45,2866.912223
-47.180861,40,2867.407981
-36.081698,33,2867.856428
-96.825601,73,2868.257615
-13.921773,14,2868.799803
-29.615838,27,2868.914342
-44.149739,39,2869.124156
-8.350358,9,2869.408205
-55.809834,46,2869.589141
-13.933171,14,2870.095017
-39.031311,34,2870.289547
-29.291016,27,2870.667405
-29.782822,27,2870.992635
-29.700953,27,2871.332605
-19.910178,20,2871.620812
-9.612231,10,2871.835661
-70.279097,57,2872.062584
-69.112027,55,2872.71268
-71.285837,57,2873.348649
-50.967008,43,2873.95946
-24.665135,23,2874.428646
-68.65522,54,2874.756836
-66.069316,54,2875.380401
-60.732339,51,2875.995569
-34.180368,30,2876.578316
-6.207786,7,2876.885128
-39.458665,34,2877.02088
-28.149612,26,2877.391403
-34.814402,31,2877.721071
-22.626657,22,2878.065117
-71.223199,57,2878.371386
-45.585007,40,2879.026955
-37.491596,33,2879.497813
-10.637183,11,2879.844764
-24.302604,22,2879.996367
-46.085367,39,2880.278878
-40.636797,36,2880.73521
-74.680117,59,2881.192823
-37.277876,33,2881.836214
-34.015057,31,2882.210006
-48.762573,42,2882.60628
-27.615423,26,2883.142456
-73.471429,58,2883.360303
-26.699767,24,2883.731587
-33.545317,30,2883.92289
-62.993479,52,2884.173343
-38.178474,33,2884.662752
-37.441156,33,2885.039751
-38.345522,34,2885.443658
-45.749837,39,2885.841157
-54.445525,45,2886.406377
-35.328468,32,2886.972382
-51.547543,43,2887.409259
-24.971669,23,2887.882895
-8.651662,9,2888.146355
-51.854577,44,2888.35685
-60.510751,49,2888.958857
-30.316842,27,2889.332289
-27.565608,25,2889.517067
-53.785534,45,2889.716828
-59.859802,49,2890.251863
-89.238039,68,2890.867842
-34.00154,31,2891.598133
-33.111235,29,2891.955098
-53.206917,45,2892.343179
-28.951159,27,2892.81553
-33.497641,30,2893.130728
-56.810066,46,2893.500723
-47.732664,40,2894.092413
-24.057972,22,2894.516119
-52.433896,45,2894.80868
-50.77419,43,2895.319306
-33.688949,30,2895.826754
-22.605268,21,2896.156355
-44.345893,39,2896.428125
-30.30051,28,2896.858432
-24.048725,22,2897.194171
-40.829416,35,2897.466836
-28.283378,26,2897.849644
-40.016338,35,2898.167716
-19.986577,20,2898.579554
-13.660086,14,2898.800847
-11.816006,12,2898.961087
-30.356854,27,2899.125333
-21.337452,20,2899.433369
-16.153946,16,2899.65916
-44.70009,39,2899.888882
-61.856952,51,2900.366053
-64.06,51,2900.982147
-11.749997,12,2901.513276
-25.045712,23,2901.667982
-38.802557,35,2901.955085
-64.926139,52,2902.406223
-58.877155,48,2903.079312
-32.449842,29,2903.593927
-46.53988,40,2903.953867
-42.93255,38,2904.419045
-31.236158,28,2904.845893
-32.707347,29,2905.169967
-20.219489,19,2905.488256
-27.439027,25,2905.743182
-36.480526,32,2906.046452
-38.997952,35,2906.413022
-26.577053,25,2906.792225
-81.959883,63,2907.183073
-26.714115,25,2907.822163
-73.265195,58,2908.181567
-12.061465,12,2908.842149
-20.748266,20,2909.04984
-54.134119,45,2909.33509
-50.426132,43,2909.859671
-23.684299,22,2910.238277
-13.77073,14,2910.398643
-49.558401,43,2910.532446
-63.150609,53,2910.872365
-11.697987,12,2911.343819
-58.593036,49,2911.585011
-20.014811,19,2912.100571
-16.257389,16,2912.316334
-40.545228,35,2912.533783
-41.842179,37,2912.971926
-47.282017,40,2913.453989
-52.58587,46,2913.94116
-48.57654,41,2914.46478
-42.194672,36,2914.969058
-16.223025,16,2915.349404
-59.833169,50,2915.597503
-53.024347,45,2916.172439
-61.154829,51,2916.753356
-25.123511,23,2917.291883
-27.420183,25,2917.578926
-62.823357,52,2917.910637
-27.938533,25,2918.494526
-9.426422,10,2918.782677
-45.616388,39,2918.957217
-11.760746,12,2919.362214
-32.400403,29,2919.569921
-28.588492,26,2919.869202
-37.403575,33,2920.071935
-55.830344,47,2920.334495
-8.422892,9,2920.763438
-32.769407,29,2921.166434
-28.902776,27,2921.374924
-63.989568,52,2921.593657
-50.337886,43,2921.965434
-34.178097,30,2922.257967
-69.484542,56,2922.498332
-7.430486,8,2922.842044
-12.019959,12,2922.924268
-59.571319,49,2923.139855
-17.396673,17,2923.465221
-40.328859,35,2923.612716
-28.943408,26,2923.863454
-29.123738,27,2924.06061
-74.76713,59,2924.344148
-38.661403,34,2924.959645
-37.158908,32,2925.355243
-41.372272,36,2925.727237
-13.873761,14,2926.109435
-48.985119,42,2926.317727
-51.0714,42,2926.90717
-26.72748,25,2927.252665
-59.462922,49,2927.488974
-59.079958,49,2927.85942
-45.620531,40,2928.293126
-50.498797,42,2928.819896
-46.423008,39,2929.332423
-35.474352,32,2929.786345
-30.105352,28,2930.197491
-42.908849,37,2930.422877
-68.191865,57,2930.708848
-50.470594,43,2931.092049
-36.408069,32,2931.390528
-48.728227,41,2931.626887
-6.24635,7,2931.907928
-44.91156,38,2932.046975
-48.790748,42,2932.499235
-35.496655,31,2932.962061
-42.612689,37,2933.329241
-40.990767,35,2933.784331
-135.79847,39,2934.201741
-70.751556,58,2934.694664
-89.896664,69,2935.454483
-45.425916,40,2936.266643
-50.31145,43,2936.802146
-59.471314,48,2937.381184
-53.858542,46,2937.987779
-44.72777,38,2938.536014
-54.170838,46,2939.134407
-55.25538,45,2939.498697
-47.075624,40,2939.838428
-15.755124,16,2940.1466
-69.362187,57,2940.34426
-29.67219,27,2940.725769
-30.37827,28,2940.916564
-38.950447,34,2941.12924
-9.429894,10,2941.354932
-51.606462,43,2941.462372
-26.013765,25,2941.765655
-10.241301,11,2941.935421
-24.923243,23,2942.096939
-56.479978,46,2942.489997
-40.903785,35,2943.090486
-1.019697,2,2943.462259
-33.072178,29,2943.554666
-58.407676,48,2943.947495
-56.644068,49,2944.507839
-41.159838,36,2945.061337
-44.136611,39,2945.509828
-94.82189,90,2946.054255
-62.207638,50,2947.02654
-22.998851,21,2947.54344
-49.850804,42,2947.850854
-83.042718,64,2948.384565
-60.181407,50,2949.127093
-43.997402,38,2949.69354
-66.641476,53,2950.178654
-59.905342,49,2950.765817
-31.769172,29,2951.09065
-66.58415,54,2951.318116
-51.61204,43,2951.94414
-23.253485,23,2952.412099
-36.961492,33,2952.692358
-69.190658,57,2953.120486
-31.37644,29,2953.751038
-20.835344,20,2954.079715
-35.80804,31,2954.334165
-20.215684,19,2954.668182
-33.375386,30,2954.923785
-28.887059,26,2955.264648
-66.204365,53,2955.611364
-17.077259,17,2956.161519
-28.545683,26,2956.402905
-58.506956,48,2956.746866
-34.623949,31,2957.276665
-31.142126,28,2957.62363
-44.844184,39,2957.980704
-20.286092,19,2958.409981
-67.465624,56,2958.691013
-42.923348,37,2959.327554
-73.628654,58,2959.816466
-65.321221,53,2960.485239
-58.764588,50,2961.076809
-39.379375,28,2961.613518
-21.116446,20,2961.957981
-55.59507,46,2962.241463
-54.7885,47,2962.815976
-23.684806,22,2963.130822
-18.938566,18,2963.369895
-70.919893,58,2963.654358
-33.959242,31,2964.288285
-45.926828,40,2964.661363
-160.003572,90,2965.174617
-40.530403,36,2966.109748
-24.104729,23,2966.500057
-21.39485,20,2966.767079
-56.553737,46,2967.080151
-18.495731,18,2967.571418
-37.847778,34,2967.805794
-21.315027,20,2968.178793
-49.518047,42,2968.469117
-22.820877,21,2968.916154
-43.508187,38,2969.195881
-51.008057,42,2969.644318
-42.872863,38,2970.145455
-36.903762,33,2970.579013
-12.631281,13,2970.933378
-57.174067,47,2971.145373
-33.606531,31,2971.692551
-45.930513,39,2972.061822
-10.536014,11,2972.459631
-30.050987,28,2972.610076
-59.723684,49,2972.974951
-21.961885,21,2973.489104
-20.215691,19,2973.732759
-47.286673,40,2973.98619
-53.857664,45,2974.493185
-82.400558,64,2975.045937
-38.060895,33,2975.728243
-59.949466,50,2976.141
-26.110338,24,2976.750518
-26.087165,24,2977.039985
-19.680533,19,2977.342485
-39.488129,34,2977.625868
-23.331728,22,2978.015981
-29.101605,26,2978.287719
-40.817337,36,2978.610929
-67.965463,54,2979.069371
-16.220318,16,2979.657359
-22.030333,21,2979.84895
-29.704362,27,2980.103338
-27.295924,25,2980.405808
-42.064131,36,2980.728912
-42.071304,36,2981.149679
-37.78046,33,2981.55984
-28.15935,25,2981.93475
-21.713123,21,2982.255762
-42.167059,36,2982.513259
-60.087823,50,2982.941518
-65.579906,54,2983.513176
-63.748259,51,2984.145544
-54.934689,46,2984.71907
-23.032883,21,2985.224074
-60.333761,50,2985.510049
-37.711344,34,2986.068427
-26.568524,24,2986.456022
-25.180431,23,2986.685946
-36.775689,32,2986.866103
-35.290531,32,2987.16214
-47.273232,40,2987.521196
-32.652526,30,2987.969595
-56.984417,48,2988.353444
-38.966418,34,2988.935811
-25.067708,23,2989.321687
-45.76603,40,2989.613979
-25.306026,24,2990.052557
-20.724351,20,2990.338353
-70.563051,57,2990.633781
-38.130644,34,2991.280633
-60.660034,50,2991.625345
-43.039058,38,2992.113802
-27.13015,25,2992.528708
-68.051517,55,2992.863276
-56.1238,47,2993.500183
-25.98016,24,2993.902764
-11.73333,12,2994.06287
-45.275588,39,2994.18006
-45.250564,39,2994.460169
-34.014244,30,2994.767613
-44.241498,39,2995.127194
-20.076517,19,2995.548357
-44.6083,39,2995.794741
-16.418335,16,2996.111163
-38.775529,29,2996.240042
-16.68516,17,2996.43174
-53.486235,45,2996.587915
-30.022694,27,2997.06924
-29.708867,27,2997.292392
-56.101503,47,2997.503196
-71.550188,57,2997.845843
-33.38242,30,2998.222131
-61.005502,49,2998.517287
-45.290991,38,2999.078929
-17.142739,17,2999.47988
-30.417387,27,2999.708768
-61.47973,50,3000.062381
-21.688744,21,3000.591011
-39.104627,35,3000.85328
-45.302938,39,3001.280382
-57.59667,47,3001.740865
-40.66876,35,3002.301368
-35.778397,32,3002.696649
-22.817626,22,3003.070998
-68.38925,54,3003.385744
-55.171666,48,3003.801522
-64.072223,41,3004.129112
-18.397273,18,3004.559341
-29.436159,27,3004.779673
-49.0295,41,3005.113175
-40.029094,35,3005.583023
-34.792827,31,3006.006122
-52.463768,45,3006.290661
-11.770252,12,3006.571134
-68.954978,55,3006.70402
-43.26052,37,3007.305437
-20.582392,20,3007.687418
-43.189817,37,3007.94121
-38.791681,34,3008.370592
-40.420783,35,3008.820657
-71.639927,57,3009.255003
-29.454157,27,3009.867759
-31.173605,28,3010.180722
-19.904601,19,3010.522841
-40.573632,28,3010.759167
-56.481843,47,3011.108949
-15.354936,15,3011.587028
-57.876426,47,3011.84431
-33.01534,29,3012.360867
-73.755236,59,3012.745753
-42.962246,37,3013.255944
-37.888888,33,3013.533149
-27.60993,25,3013.768958
-22.016902,21,3013.949234
-48.029693,40,3014.119669
-28.859586,26,3014.541573
-38.420447,33,3014.849202
-52.775311,45,3015.246505
-9.702827,10,3015.696769
-13.823971,14,3015.830118
-27.955957,25,3016.0066
-34.032007,30,3016.303188
-41.628458,37,3016.655906
-45.631923,39,3017.102716
-12.548968,13,3017.512085
-55.746276,46,3017.712907
-24.618416,23,3018.199649
-52.151021,44,3018.514456
-48.234031,42,3019.009145
-44.787452,38,3019.487621
-21.295161,20,3019.893087
-19.201161,18,3020.149356
-81.188101,25,3020.381767
-38.111743,34,3020.683897
-32.030793,29,3021.066225
-29.002318,27,3021.537561
-68.329465,57,3022.066245
-39.465883,35,3022.885149
-32.985277,30,3023.358279
-16.576858,16,3023.727224
-49.602732,43,3023.979008
-41.652733,37,3024.505157
-38.190238,33,3024.952662
-19.603294,19,3025.356838
-37.900543,33,3025.613244
-44.256144,39,3026.010973
-14.133227,14,3026.450001
-12.66762,13,3026.632651
-52.067252,43,3026.839576
-51.647005,43,3027.381441
-40.452587,36,3027.866198
-19.860022,19,3028.272293
-34.328933,31,3028.509746
-51.875786,44,3028.925389
-48.449615,42,3029.444114
-69.595902,56,3030.03544
-15.548014,16,3030.742577
-48.075496,42,3031.040808
-69.386679,57,3031.740202
-66.132306,53,3032.244858
-41.535754,37,3032.746186
-23.907241,22,3033.009125
-24.291041,23,3033.304801
-61.587547,50,3033.67801
-19.988485,19,3034.262621
-49.481244,42,3034.536361
-40.198763,35,3035.0198
-48.407098,41,3035.465762
-22.940926,22,3035.922624
-13.008179,13,3036.161454
-22.932843,22,3036.336236
-26.946559,25,3036.634386
-63.866958,51,3036.965497
-54.964632,45,3037.564204
-48.06429,40,3038.068596
-14.22836,14,3038.517577
-66.97875,56,3038.785088
-58.789155,48,3039.41557
-45.319336,38,3039.969629
-56.156513,47,3040.458906
-37.943077,34,3041.002211
-23.707718,22,3041.375034
-31.241772,28,3041.638303
-38.60972,34,3041.99612
-23.97469,22,3042.383109
-16.596164,16,3042.629994
-41.257346,36,3042.844554
-21.105138,20,3043.263574
-51.140364,44,3043.536298
-49.518845,43,3044.047338
-15.454535,15,3044.47458
-35.207056,31,3044.712358
-9.655352,10,3045.032911
-27.247125,25,3045.174265
-27.812321,26,3045.476634
-25.68655,24,3045.823444
-26.082579,24,3046.102279
-38.201187,33,3046.403015
-22.978363,21,3046.762587
-37.480585,34,3047.04507
-57.535868,48,3047.486947
-16.828758,17,3047.985712
-20.065436,19,3048.181272
-41.016246,35,3048.448174
-8.604736,9,3048.837268
-43.357208,37,3048.993142
-6.388024,7,3049.360961
-88.044422,68,3049.573331
-40.93367,35,3050.348197
-39.299332,34,3050.649768
-49.540932,42,3050.934709
-68.629003,57,3051.454113
-18.002341,18,3052.041193
-36.412163,32,3052.276434
-54.222317,46,3052.669744
-65.770702,12,3053.159859
-28.157102,26,3053.321771
-54.198743,45,3053.657119
-35.789706,33,3054.153903
-54.141172,47,3054.466866
-8.21704,9,3054.808887
-39.292876,34,3054.961361
-52.318079,44,3055.391128
-26.621835,24,3055.822918
-51.165745,44,3056.023602
